lat,lon,radius_km
27.91482043482082,-90.79914923763792,131.6914251405852
23.024432166431904,-96.05543952190871,80.45988061849165
22.176356538608488,-97.37635716490567,11.277336566393018
27.400851214897184,-88.81082144566155,37.08069838775643
29.062022371463772,-87.58279552983214,74.8300073653936
25.80027993269212,-91.3743882632738,21.877682697151254
27.920641131698634,-86.42568311872778,51.9938715217519
25.634522063724006,-90.10679810708986,60.71579736738559
