lat,lon,radius_km
26.145626391108888,-90.44218514561476,509.69595916661973
26.442361216128457,-92.67308781101266,61.543511226866464
30.039184643611236,-86.51602302873782,29.97572074838739
24.791384273297986,-85.84421380792695,31.661259280619177
25.62400526192658,-91.32017109093195,45.78311805408959
22.55143993533092,-91.26026839923661,363.1159327009912
26.341884128472586,-84.75080706643507,40.361882260799774
21.74459242602585,-93.54772403741937,20.48200380938366
