lat,lon,radius_km
27.70525933184008,-89.69367661429,376.84278562716986
24.683697288199365,-87.86285866401522,31.642022944778088
24.368766345427318,-90.55760100149628,25.4097611929046
25.514953082639707,-91.39798571682803,30.136832506568545
24.762604001693674,-96.07487608218878,56.6619914110365
21.66308443159015,-95.11090596754673,29.819479261313724
26.449003040736624,-87.86125732471535,32.42520445544318
23.99473514894962,-97.32236476078589,98.52702025725299
23.36052486413995,-96.78617711052642,24.060657843948633
